,user,id,description,verified,created_at,location,favourites,retweets,entities
688,PLSforgetM,1417874872659677188,"อยากกอดทุกคนที่ต้องเจอกับการศึกษาแบบนี้ เราเข้าใจทุกคน ในวันนี้เราไม่ไหวกับการศึกษาแบบนี้จริงๆ หลายๆคนก็ไม่ไหวเหมือนกับเรา แต่เค้าทำอะไรไม่ได้ เพราะรัฐบาลที่บังคับให้พวกเค้าจน ทำให้พวกเค้าไม่มีทางเลือก มันเป็นอะไรที่น่าเศร้ามาก ไม่มีใครอยากอยู่ในประเทศแบบนี้หรอก
#การศึกษาไทย",False,2021-07-21 15:51:27,,1,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [263, 275]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
689,PLSforgetM,1417876742144892934,"จะมาสาธยายความเน่าเฟะของการศึกษาไทยให้ฟัง ส่วนใหญ่ที่เขียนเป็นประสบการตรงของเรา อาจจะไม่ได้เหมือนกับทุกๆคน
#การศึกษาไทย https://t.co/Wvw7kpJBpR",False,2021-07-21 15:58:52,,2,3,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [107, 119]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1417876740039340034, 'id_str': '1417876740039340034', 'indices': [120, 143], 'media_url': 'http://pbs.twimg.com/media/E61PYgFVcAI09JS.png', 'media_url_https': 'https://pbs.twimg.com/media/E61PYgFVcAI09JS.png', 'url': 'https://t.co/Wvw7kpJBpR', 'display_url': 'pic.twitter.com/Wvw7kpJBpR', 'expanded_url': 'https://twitter.com/PLSforgetM/status/1417876742144892934/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 720, 'h': 827, 'resize': 'fit'}, 'large': {'w': 720, 'h': 827, 'resize': 'fit'}, 'small': {'w': 592, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}"
690,PLSforgetM,1417876742144892934,"จะมาสาธยายความเน่าเฟะของการศึกษาไทยให้ฟัง ส่วนใหญ่ที่เขียนเป็นประสบการตรงของเรา อาจจะไม่ได้เหมือนกับทุกๆคน
#การศึกษาไทย https://t.co/Wvw7kpJBpR",False,2021-07-21 15:58:52,,0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [107, 119]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1417876740039340034, 'id_str': '1417876740039340034', 'indices': [120, 143], 'media_url': 'http://pbs.twimg.com/media/E61PYgFVcAI09JS.png', 'media_url_https': 'https://pbs.twimg.com/media/E61PYgFVcAI09JS.png', 'url': 'https://t.co/Wvw7kpJBpR', 'display_url': 'pic.twitter.com/Wvw7kpJBpR', 'expanded_url': 'https://twitter.com/PLSforgetM/status/1417876742144892934/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 720, 'h': 827, 'resize': 'fit'}, 'large': {'w': 720, 'h': 827, 'resize': 'fit'}, 'small': {'w': 592, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}"
691,pentingng,1417884516929052673,"เอาจริงแค่เรียน กว่าจะทำการบ้าน,พักผ่อนก็หมดไปวันนึงละ จะทำงาน Part time ก็ไม่ใช่ทุกคนจะทำได้ คนที่ไม่ได้อยู่ในเมืองก็ทำอะไรยากหน่อย ทุกวันนี้เหมือนเรียนเพื่อสอบ ชีวิตไม่ต้องทำไรเลย จะหาสิ่งที่ชอบก็ไม่ได้ละ แค่เรียนก็หมดละ ช่วงโควิดไม่ต้องพูดถึงเลย #การศึกษาไทย #การศึกษาฆ่าฉัน",False,2021-07-21 16:29:46,,2,1,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [249, 261]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [262, 277]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
692,pentingng,1417884516929052673,"เอาจริงแค่เรียน กว่าจะทำการบ้าน,พักผ่อนก็หมดไปวันนึงละ จะทำงาน Part time ก็ไม่ใช่ทุกคนจะทำได้ คนที่ไม่ได้อยู่ในเมืองก็ทำอะไรยากหน่อย ทุกวันนี้เหมือนเรียนเพื่อสอบ ชีวิตไม่ต้องทำไรเลย จะหาสิ่งที่ชอบก็ไม่ได้ละ แค่เรียนก็หมดละ ช่วงโควิดไม่ต้องพูดถึงเลย #การศึกษาไทย #การศึกษาฆ่าฉัน",False,2021-07-21 16:29:46,,2,1,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [249, 261]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [262, 277]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
693,pentingng,1417885581669900294,ขอร้องได้ไหมเรียนเท่าที่จำเป็นเถอะ  แค่ต้องอยู่ในระบบการศึกษารวมๆประมาณ 10 ปี++ ก็นานมากๆแล้ว ยังจะรั้งเราไว้ในการศึกษาที่ไม่ได้คุณภาพอีก ปล่อยให้เราได้ใช้ชีวิตบ้างเถอะนะ ให้เราคิดเองว่าจะเอายังไง ไม่ต้องมาคิดแทนพวกเราหมดหรอก #การศึกษาฆ่าฉัน #การศึกษาไทย,False,2021-07-21 16:34:00,,2,1,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [226, 241]}, {'text': 'การศึกษาไทย', 'indices': [242, 254]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
694,pentingng,1417885581669900294,ขอร้องได้ไหมเรียนเท่าที่จำเป็นเถอะ  แค่ต้องอยู่ในระบบการศึกษารวมๆประมาณ 10 ปี++ ก็นานมากๆแล้ว ยังจะรั้งเราไว้ในการศึกษาที่ไม่ได้คุณภาพอีก ปล่อยให้เราได้ใช้ชีวิตบ้างเถอะนะ ให้เราคิดเองว่าจะเอายังไง ไม่ต้องมาคิดแทนพวกเราหมดหรอก #การศึกษาฆ่าฉัน #การศึกษาไทย,False,2021-07-21 16:34:00,,2,1,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [226, 241]}, {'text': 'การศึกษาไทย', 'indices': [242, 254]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
695,McimaeBposPeCKg,1417886431414915076,เหนื่อยมากเลยนะ  #การศึกษาฆ่าฉัน,False,2021-07-21 16:37:22,,0,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [17, 32]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
696,McimaeBposPeCKg,1417886431414915076,เหนื่อยมากเลยนะ  #การศึกษาฆ่าฉัน,False,2021-07-21 16:37:22,,0,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [17, 32]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
697,Lookpeach1997,1417890604134985729,เงินแค่พันสองพันที่คุณพูดสำครับบางคนมันคือทั้งอาทิตย์หรือทั้งเดือนของเค้าเลยนะคะคนเรามันไม่ได้เท่ากันนะคะทั้งฐานะหรืออะไรต่างๆคนเราก่อนพูดมันต้องผ่านกระบวนการคิดนะคะ #โรงเรียนม่วงชมพูย่านนครนายก #การศึกษาไทย  #การศึกษาไทยส้นตีน https://t.co/kaHOJCcC3s,False,2021-07-21 16:53:57,,2,3,"{'hashtags': [{'text': 'โรงเรียนม่วงชมพูย่านนครนายก', 'indices': [166, 194]}, {'text': 'การศึกษาไทย', 'indices': [195, 207]}, {'text': 'การศึกษาไทยส้นตีน', 'indices': [209, 227]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kaHOJCcC3s', 'expanded_url': 'https://twitter.com/PptyKxaMyR0ewq0/status/1417850187574177792', 'display_url': 'twitter.com/PptyKxaMyR0ewq…', 'indices': [228, 251]}]}"
698,Lookpeach1997,1417890604134985729,เงินแค่พันสองพันที่คุณพูดสำครับบางคนมันคือทั้งอาทิตย์หรือทั้งเดือนของเค้าเลยนะคะคนเรามันไม่ได้เท่ากันนะคะทั้งฐานะหรืออะไรต่างๆคนเราก่อนพูดมันต้องผ่านกระบวนการคิดนะคะ #โรงเรียนม่วงชมพูย่านนครนายก #การศึกษาไทย  #การศึกษาไทยส้นตีน https://t.co/kaHOJCcC3s,False,2021-07-21 16:53:57,,2,3,"{'hashtags': [{'text': 'โรงเรียนม่วงชมพูย่านนครนายก', 'indices': [166, 194]}, {'text': 'การศึกษาไทย', 'indices': [195, 207]}, {'text': 'การศึกษาไทยส้นตีน', 'indices': [209, 227]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kaHOJCcC3s', 'expanded_url': 'https://twitter.com/PptyKxaMyR0ewq0/status/1417850187574177792', 'display_url': 'twitter.com/PptyKxaMyR0ewq…', 'indices': [228, 251]}]}"
699,maybemikamika,1417892036477259786,"#เรียนออนไลน์ #การศึกษาฆ่าฉัน 

ตอนมาเป็นครูสอบมาตั้งเยอะนี่คะ

“ยึดหลักความเป็นครูแล้ว อย่าลืมยึดหลักความเป็นคนด้วย” https://t.co/xpjaoXdhcI",False,2021-07-21 16:59:39,พื้นที่แห่งความสุข,0,1,"{'hashtags': [{'text': 'เรียนออนไลน์', 'indices': [0, 13]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [14, 29]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1417892026931060738, 'id_str': '1417892026931060738', 'indices': [118, 141], 'media_url': 'http://pbs.twimg.com/media/E61dSUMVoAIjh-0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E61dSUMVoAIjh-0.jpg', 'url': 'https://t.co/xpjaoXdhcI', 'display_url': 'pic.twitter.com/xpjaoXdhcI', 'expanded_url': 'https://twitter.com/maybemika/status/1417892036477259786/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1153, 'resize': 'fit'}, 'large': {'w': 1494, 'h': 1436, 'resize': 'fit'}, 'small': {'w': 680, 'h': 654, 'resize': 'fit'}}}]}"
